Time_sec,Temp_F
194.836,2.028347996
194.875,2.013685239
194.912,2.013685239
194.963,2.047898338
195,2.043010753
195.054,2.038123167
195.093,2.043010753
195.15,2.062561095
195.207,2.091886608
195.26,2.086999022
195.318,2.077223851
195.358,2.082111437
195.416,2.082111437
195.446,2.106549365
195.501,2.11143695
195.542,2.116324536
195.577,2.106549365
195.611,2.101661779
195.643,2.126099707
195.68,2.130987292
195.736,2.116324536
195.771,2.126099707
195.815,2.130987292
195.867,2.165200391
195.906,2.184750733
195.939,2.189638319
195.971,2.179863148
196.024,2.223851417
196.062,2.238514174
196.115,2.238514174
196.153,2.258064516
196.189,2.282502444
196.242,2.2971652
196.29,2.287390029
196.335,2.292277615
196.369,2.302052786
196.41,2.316715543
196.469,2.321603128
196.525,2.331378299
196.568,2.331378299
196.603,2.331378299
196.655,2.2971652
196.696,2.2971652
196.755,2.272727273
196.796,2.267839687
196.851,2.258064516
196.885,2.272727273
196.926,2.262952102
196.962,2.262952102
196.992,2.228739003
197.04,2.253176931
197.077,2.228739003
197.114,2.214076246
197.152,2.209188661
197.192,2.209188661
197.234,2.19941349
197.269,2.19941349
197.315,2.19941349
197.364,2.223851417
197.402,2.218963832
197.444,2.218963832
197.483,2.218963832
197.52,2.214076246
197.56,2.214076246
197.596,2.19941349
197.638,2.19941349
197.679,2.214076246
197.717,2.189638319
197.77,2.179863148
197.804,2.209188661
197.845,2.209188661
197.902,2.204301075
197.943,2.204301075
197.986,2.189638319
198.039,2.204301075
198.094,2.174975562
198.148,2.189638319
198.188,2.194525904
198.225,2.19941349
198.262,2.19941349
198.301,2.19941349
198.338,2.189638319
198.378,2.170087977
198.418,2.179863148
198.456,2.179863148
198.496,2.174975562
198.53,2.170087977
198.586,2.194525904
198.622,2.194525904
198.658,2.189638319
198.695,2.174975562
198.729,2.170087977
198.761,2.19941349
198.799,2.179863148
198.838,2.189638319
198.871,2.165200391
198.905,2.184750733
198.95,2.170087977
198.989,2.174975562
199.027,2.184750733
199.069,2.170087977
199.127,2.184750733
199.161,2.194525904
199.2,2.179863148
199.25,2.170087977
199.288,2.160312805
199.326,2.165200391
199.379,2.165200391
199.412,2.121212121
199.464,2.140762463
199.498,2.126099707
199.54,2.116324536
199.592,2.072336266
199.622,2.082111437
199.66,2.072336266
199.693,2.052785924
199.748,2.047898338
199.796,2.047898338
199.852,2.033235582
199.887,2.057673509
199.924,2.072336266
199.961,2.077223851
200.013,2.062561095
200.045,2.062561095
200.083,2.091886608
200.137,2.082111437
200.173,2.06744868
200.21,2.072336266
200.247,2.086999022
200.28,2.106549365
200.332,2.077223851
200.371,2.082111437
200.406,2.11143695
200.443,2.121212121
200.485,2.116324536
200.527,2.106549365
200.566,2.091886608
200.609,2.072336266
200.665,2.091886608
200.701,2.096774194
200.734,2.091886608
200.771,2.091886608
200.825,2.126099707
200.862,2.15542522
200.901,2.170087977
200.94,2.189638319
200.975,2.189638319
201.013,2.174975562
201.052,2.184750733
201.087,2.189638319
201.141,2.218963832
201.183,2.218963832
201.227,2.214076246
201.262,2.233626588
201.316,2.233626588
201.355,2.209188661
201.394,2.218963832
201.431,2.204301075
201.472,2.19941349
201.509,2.19941349
201.551,2.189638319
201.583,2.209188661
201.62,2.204301075
201.656,2.189638319
201.693,2.174975562
201.732,2.174975562
201.781,2.189638319
201.822,2.194525904
201.861,2.194525904
201.905,2.189638319
201.951,2.160312805
202.001,2.184750733
202.039,2.174975562
202.078,2.174975562
202.117,2.160312805
202.156,2.165200391
202.193,2.15542522
202.224,2.160312805
202.264,2.179863148
202.316,2.174975562
202.356,2.150537634
202.414,2.165200391
202.468,2.160312805
202.5,2.174975562
202.537,2.165200391
202.57,2.145650049
202.606,2.15542522
202.644,2.165200391
202.682,2.170087977
202.72,2.170087977
202.753,2.15542522
202.792,2.140762463
202.828,2.145650049
202.865,2.160312805
202.902,2.165200391
202.937,2.165200391
202.971,2.145650049
203.021,2.170087977
203.061,2.170087977
203.115,2.150537634
203.156,2.150537634
203.19,2.140762463
203.247,2.160312805
203.288,2.145650049
203.339,2.170087977
203.397,2.15542522
203.435,2.145650049
203.477,2.15542522
203.517,2.150537634
203.551,2.140762463
203.602,2.165200391
203.631,2.140762463
203.661,2.170087977
203.704,2.170087977
203.737,2.174975562
203.77,2.145650049
203.8,2.170087977
203.853,2.150537634
203.906,2.15542522
203.941,2.165200391
203.98,2.165200391
204.02,2.15542522
204.062,2.121212121
204.099,2.077223851
204.152,2.047898338
204.186,2.033235582
204.223,2.043010753
204.273,2.013685239
204.309,1.999022483
204.348,1.999022483
204.406,2.003910068
204.449,2.003910068
204.506,2.008797654
204.564,2.033235582
204.623,2.057673509
204.68,2.072336266
204.736,2.057673509
204.781,2.062561095
204.836,2.06744868
204.872,2.072336266
204.903,2.077223851
204.937,2.096774194
204.969,2.077223851
205.001,2.11143695
205.041,2.121212121
205.079,2.140762463
205.119,2.140762463
205.155,2.145650049
205.195,2.150537634
205.236,2.194525904
205.277,2.218963832
205.314,2.223851417
205.351,2.24340176
205.389,2.267839687
205.424,2.306940371
205.462,2.346041056
205.498,2.346041056
205.539,2.346041056
205.571,2.321603128
205.608,2.316715543
205.658,2.336265885
205.69,2.306940371
205.729,2.302052786
205.773,2.306940371
205.816,2.292277615
205.871,2.282502444
205.913,2.277614858
205.954,2.267839687
206.01,2.24340176
206.059,2.262952102
206.096,2.248289345
206.135,2.228739003
206.191,2.214076246
206.225,2.223851417
206.264,2.228739003
206.301,2.233626588
206.332,2.218963832
206.37,2.194525904
206.404,2.204301075
206.458,2.214076246
206.499,2.214076246
206.538,2.214076246
206.58,2.214076246
206.617,2.19941349
206.653,2.184750733
206.694,2.189638319
206.73,2.179863148
206.786,2.194525904
206.825,2.189638319
206.863,2.194525904
206.897,2.179863148
206.942,2.19941349
206.982,2.194525904
207.018,2.19941349
207.058,2.194525904
207.096,2.184750733
207.138,2.184750733
207.192,2.160312805
207.233,2.160312805
207.273,2.160312805
207.313,2.170087977
207.353,2.160312805
207.395,2.170087977
207.437,2.174975562
207.488,2.160312805
207.526,2.170087977
207.567,2.165200391
207.6,2.184750733
207.654,2.15542522
207.696,2.165200391
207.735,2.165200391
207.775,2.165200391
207.813,2.15542522
207.855,2.150537634
207.895,2.15542522
207.936,2.160312805
207.969,2.145650049
208.009,2.150537634
208.055,2.160312805
208.092,2.145650049
208.132,2.150537634
208.184,2.15542522
208.222,2.174975562
208.264,2.174975562
208.311,2.150537634
208.352,2.150537634
208.408,2.15542522
208.458,2.174975562
208.497,2.165200391
208.535,2.150537634
208.593,2.145650049
208.65,2.150537634
208.688,2.145650049
208.725,2.15542522
208.762,2.165200391
208.8,2.170087977
208.853,2.135874878
208.906,2.150537634
208.942,2.150537634
208.982,2.145650049
209.034,2.11143695
209.07,2.082111437
209.1,2.091886608
209.151,2.038123167
209.205,1.979472141
209.258,1.984359726
209.297,1.994134897
209.337,1.994134897
209.377,2.008797654
209.415,2.008797654
209.451,1.999022483
209.487,2.008797654
209.525,2.023460411
209.562,2.038123167
209.617,2.028347996
209.664,2.023460411
209.697,2.018572825
209.734,1.994134897
209.766,2.008797654
209.803,2.028347996
209.841,2.038123167
209.878,2.038123167
209.917,2.06744868
209.972,2.057673509
210.028,2.077223851
210.077,2.106549365
210.115,2.086999022
210.151,2.086999022
210.189,2.091886608
210.22,2.11143695
210.254,2.106549365
210.297,2.101661779
210.335,2.106549365
210.372,2.096774194
210.411,2.091886608
210.452,2.091886608
210.506,2.11143695
210.546,2.116324536
210.586,2.116324536
210.62,2.126099707
210.654,2.116324536
210.687,2.096774194
210.725,2.116324536
210.761,2.126099707
210.786,2.101661779
210.825,2.126099707
210.877,2.116324536
210.929,2.106549365
210.962,2.126099707
211.001,2.135874878
211.04,2.135874878
211.073,2.116324536
211.11,2.106549365
211.146,2.116324536
211.179,2.135874878
211.238,2.121212121
211.272,2.121212121
211.31,2.106549365
211.352,2.101661779
211.404,2.121212121
211.445,2.121212121
211.487,2.121212121
211.528,2.11143695
211.574,2.11143695
211.606,2.121212121
211.638,2.140762463
211.687,2.116324536
211.722,2.135874878
211.762,2.140762463
211.802,2.145650049
211.839,2.145650049
211.872,2.121212121
211.91,2.121212121
211.951,2.121212121
211.987,2.130987292
212.035,2.140762463
212.075,2.121212121
212.112,2.130987292
212.154,2.130987292
212.184,2.15542522
212.238,2.135874878
212.274,2.126099707
212.31,2.126099707
212.345,2.145650049
212.379,2.15542522
212.414,2.140762463
212.455,2.130987292
212.506,2.135874878
212.541,2.15542522
212.579,2.15542522
212.616,2.140762463
212.673,2.126099707
212.724,2.15542522
212.765,2.145650049
212.818,2.145650049
212.854,2.135874878
212.913,2.130987292
212.971,2.135874878
213.003,2.150537634
213.055,2.135874878
213.089,2.130987292
213.129,2.135874878
213.16,2.15542522
213.199,2.150537634
213.235,2.140762463
213.266,2.130987292
213.302,2.160312805
213.337,2.160312805
213.374,2.140762463
213.413,2.130987292
213.453,2.135874878
213.503,2.15542522
213.542,2.160312805
213.575,2.150537634
213.61,2.130987292
213.651,2.130987292
213.703,2.15542522
213.737,2.150537634
213.777,2.135874878
213.813,2.126099707
213.85,2.126099707
213.888,2.135874878
213.923,2.15542522
213.96,2.160312805
214.003,2.160312805
214.048,2.140762463
214.093,2.130987292
214.142,2.160312805
214.183,2.160312805
214.222,2.150537634
214.263,2.15542522
214.317,2.140762463
214.362,2.150537634
214.415,2.145650049
214.456,2.130987292
214.491,2.116324536
214.532,2.116324536
214.583,2.130987292
214.62,2.116324536
214.666,2.116324536
214.711,2.077223851
214.768,2.091886608
214.8,2.106549365
214.837,2.086999022
214.885,2.086999022
214.918,2.106549365
214.972,2.082111437
215.014,2.082111437
215.055,2.086999022
215.107,2.101661779
215.156,2.106549365
215.195,2.11143695
215.236,2.106549365
215.291,2.086999022
215.321,2.121212121
215.356,2.101661779
215.392,2.096774194
215.448,2.130987292
215.484,2.145650049
215.521,2.150537634
215.558,2.15542522
215.594,2.135874878
215.631,2.140762463
215.664,2.165200391
215.701,2.189638319
215.734,2.184750733
215.781,2.218963832
215.831,2.209188661
215.869,2.223851417
215.905,2.24340176
215.945,2.262952102
215.979,2.302052786
216.012,2.2971652
216.046,2.316715543
216.082,2.355816227
216.116,2.355816227
216.153,2.346041056
216.183,2.370478983
216.221,2.370478983
216.259,2.375366569
216.294,2.346041056
216.353,2.331378299
216.405,2.350928641
216.457,2.346041056
216.508,2.311827957
216.546,2.331378299
216.59,2.316715543
216.633,2.287390029
216.688,2.287390029
216.722,2.302052786
216.761,2.292277615
216.8,2.282502444
216.854,2.248289345
216.895,2.24340176
216.927,2.248289345
216.975,2.233626588
217.012,2.228739003
217.05,2.228739003
217.086,2.238514174
217.123,2.248289345
217.158,2.24340176
217.199,2.223851417
217.224,2.228739003
217.263,2.24340176
217.304,2.238514174
217.333,2.209188661
217.383,2.233626588
217.432,2.214076246
217.473,2.204301075
217.505,2.228739003
217.545,2.228739003
217.573,2.194525904
217.605,2.204301075
217.638,2.218963832
217.672,2.184750733
217.704,2.204301075
217.742,2.204301075
217.777,2.204301075
217.815,2.170087977
217.852,2.160312805
217.885,2.174975562
217.934,2.145650049
217.966,2.15542522
218.019,2.150537634
218.05,2.130987292
218.081,2.145650049
218.116,2.116324536
218.171,2.096774194
218.224,2.106549365
218.265,2.096774194
218.302,2.096774194
218.339,2.072336266
218.376,2.052785924
218.412,2.047898338
218.451,2.062561095
218.507,2.072336266
218.56,2.077223851
218.596,2.047898338
218.632,2.043010753
218.689,2.06744868
218.733,2.038123167
218.774,2.038123167
218.814,2.023460411
218.858,2.018572825
218.91,2.018572825
218.95,2.028347996
219.003,2.043010753
219.035,2.033235582
219.068,2.023460411
219.104,2.043010753
219.13,2.013685239
219.17,2.023460411
219.208,2.038123167
219.243,2.047898338
219.285,2.043010753
219.325,2.047898338
219.368,2.043010753
219.408,2.038123167
219.448,2.043010753
219.489,2.043010753
219.528,2.052785924
219.584,2.06744868
219.638,2.062561095
219.693,2.047898338
219.749,2.06744868
219.802,2.082111437
219.853,2.062561095
219.89,2.06744868
219.928,2.072336266
219.964,2.086999022
220.002,2.086999022
220.033,2.06744868
220.064,2.086999022
220.101,2.082111437
220.136,2.06744868
220.17,2.06744868
220.203,2.091886608
220.236,2.082111437
220.273,2.06744868
220.325,2.082111437
220.365,2.077223851
220.396,2.047898338
220.43,2.052785924
220.482,2.086999022
220.523,2.06744868
220.561,2.11143695
220.599,2.126099707
220.642,2.140762463
220.682,2.184750733
220.723,2.238514174
220.763,2.282502444
220.822,2.336265885
220.877,2.38514174
220.922,2.424242424
220.976,2.438905181
221.019,2.434017595
221.071,2.399804497
221.107,2.404692082
221.139,2.404692082
221.178,2.370478983
221.214,2.336265885
221.247,2.331378299
221.288,2.336265885
221.329,2.302052786
221.367,2.302052786
221.422,2.292277615
221.457,2.262952102
221.515,2.248289345
221.555,2.24340176
221.591,2.248289345
221.631,2.238514174
221.665,2.253176931
221.707,2.24340176
221.769,2.233626588
221.804,2.24340176
221.836,2.218963832
221.874,2.214076246
221.931,2.214076246
221.984,2.233626588
222.027,2.233626588
222.059,2.223851417
222.104,2.228739003
222.146,2.228739003
222.201,2.223851417
222.255,2.189638319
222.293,2.19941349
222.329,2.214076246
222.386,2.209188661
222.421,2.214076246
222.449,2.19941349
222.489,2.19941349
222.537,2.19941349
222.589,2.184750733
222.627,2.19941349
222.663,2.209188661
222.7,2.19941349
222.734,2.179863148
222.769,2.189638319
222.821,2.204301075
222.882,2.19941349
222.923,2.204301075
222.974,2.174975562
223.013,2.174975562
223.051,2.184750733
223.091,2.179863148
223.144,2.19941349
223.183,2.189638319
223.236,2.174975562
223.272,2.165200391
223.31,2.170087977
223.347,2.174975562
223.386,2.194525904
223.422,2.189638319
223.458,2.174975562
223.501,2.174975562
223.562,2.189638319
223.605,2.179863148
223.644,2.174975562
223.683,2.174975562
223.722,2.165200391
223.756,2.145650049
223.795,2.135874878
223.836,2.130987292
223.869,2.135874878
223.901,2.150537634
223.956,2.106549365
223.994,2.101661779
224.033,2.096774194
224.074,2.082111437
224.118,2.082111437
224.155,2.072336266
224.187,2.086999022
224.225,2.096774194
224.278,2.086999022
224.337,2.06744868
224.393,2.06744868
224.434,2.06744868
224.486,2.091886608
224.523,2.096774194
224.56,2.086999022
224.596,2.086999022
224.635,2.072336266
224.67,2.077223851
224.707,2.106549365
224.758,2.086999022
224.812,2.086999022
224.867,2.101661779
224.904,2.11143695
224.962,2.101661779
225.003,2.106549365
225.043,2.091886608
225.081,2.082111437
225.132,2.057673509
225.17,2.06744868
225.209,2.057673509
225.248,2.052785924
225.286,2.062561095
225.322,2.057673509
225.359,2.043010753
225.402,2.043010753
225.437,2.043010753
225.473,2.033235582
225.528,2.052785924
225.566,2.06744868
225.607,2.06744868
225.649,2.06744868
225.686,2.106549365
225.724,2.130987292
225.76,2.135874878
225.797,2.145650049
225.835,2.174975562
225.863,2.228739003
225.9,2.233626588
225.953,2.228739003
225.99,2.262952102
226.018,2.262952102
226.066,2.292277615
226.117,2.2971652
226.157,2.316715543
226.193,2.311827957
226.244,2.331378299
226.284,2.321603128
226.335,2.282502444
226.386,2.292277615
226.424,2.2971652
226.459,2.282502444
226.512,2.253176931
226.571,2.267839687
226.625,2.262952102
226.666,2.258064516
226.707,2.253176931
226.742,2.24340176
226.793,2.214076246
226.846,2.228739003
226.878,2.218963832
226.909,2.218963832
226.947,2.218963832
227,2.214076246
227.038,2.189638319
227.07,2.184750733
227.104,2.209188661
227.158,2.184750733
227.194,2.179863148
227.232,2.184750733
227.266,2.204301075
227.3,2.204301075
227.337,2.174975562
227.389,2.189638319
227.428,2.194525904
227.474,2.174975562
227.525,2.194525904
227.563,2.189638319
227.619,2.189638319
227.658,2.170087977
227.698,2.170087977
227.752,2.160312805
227.793,2.170087977
227.83,2.174975562
227.882,2.189638319
227.916,2.160312805
227.969,2.179863148
228.002,2.184750733
228.054,2.15542522
228.087,2.174975562
228.12,2.179863148
228.156,2.15542522
228.186,2.184750733
228.213,2.15542522
228.251,2.170087977
228.287,2.179863148
228.324,2.184750733
228.362,2.179863148
228.398,2.15542522
228.439,2.160312805
228.47,2.150537634
228.509,2.174975562
228.546,2.179863148
228.578,2.165200391
228.619,2.15542522
228.659,2.150537634
228.699,2.150537634
228.753,2.150537634
228.795,2.15542522
228.854,2.15542522
228.898,2.15542522
228.962,2.160312805
229.022,2.165200391
229.061,2.165200391
229.117,2.150537634
229.151,2.150537634
229.205,2.179863148
229.241,2.170087977
229.28,2.15542522
229.316,2.145650049
229.348,2.160312805
229.386,2.165200391
229.418,2.135874878
229.451,2.121212121
229.503,2.130987292
229.541,2.101661779
229.583,2.091886608
229.62,2.072336266
229.655,2.028347996
229.693,2.003910068
229.746,2.013685239
229.782,1.999022483
229.836,1.979472141
229.875,1.979472141
229.904,2.003910068
229.94,1.999022483
229.992,1.994134897
230.033,1.999022483
230.073,1.994134897
230.118,1.979472141
230.171,2.003910068
230.215,2.008797654
230.263,2.052785924
230.316,2.038123167
230.354,2.043010753
230.393,2.038123167
230.438,2.047898338
230.494,2.043010753
230.549,2.086999022
230.59,2.086999022
230.622,2.106549365
230.658,2.086999022
230.694,2.091886608
230.732,2.106549365
230.788,2.130987292
230.82,2.116324536
230.856,2.106549365
230.891,2.106549365
230.929,2.121212121
230.964,2.130987292
231.015,2.106549365
231.047,2.121212121
231.102,2.121212121
231.155,2.106549365
231.207,2.121212121
231.245,2.130987292
231.282,2.121212121
231.322,2.121212121
231.359,2.106549365
231.396,2.101661779
231.455,2.106549365
231.481,2.130987292
231.515,2.101661779
231.546,2.126099707
231.586,2.121212121
231.62,2.091886608
231.659,2.101661779
231.703,2.101661779
231.758,2.086999022
231.789,2.101661779
231.828,2.126099707
231.865,2.126099707
231.9,2.116324536
231.954,2.106549365
231.99,2.130987292
232.026,2.135874878
232.064,2.135874878
232.105,2.145650049
232.16,2.116324536
232.2,2.121212121
232.253,2.126099707
232.309,2.140762463
232.365,2.145650049
232.402,2.135874878
232.453,2.116324536
232.506,2.145650049
232.545,2.145650049
232.584,2.140762463
232.631,2.121212121
232.669,2.140762463
232.708,2.145650049
232.748,2.145650049
232.784,2.135874878
232.833,2.116324536
232.871,2.126099707
232.928,2.145650049
232.956,2.116324536
232.999,2.126099707
233.056,2.130987292
233.097,2.121212121
233.133,2.130987292
233.173,2.150537634
233.212,2.145650049
233.25,2.145650049
233.305,2.150537634
233.336,2.135874878
233.375,2.126099707
233.427,2.145650049
233.483,2.135874878
233.523,2.140762463
233.58,2.126099707
233.637,2.121212121
233.674,2.126099707
233.71,2.150537634
233.762,2.140762463
233.801,2.130987292
233.837,2.130987292
233.875,2.130987292
233.912,2.145650049
233.948,2.15542522
233.985,2.150537634
234.022,2.140762463
234.054,2.126099707
234.091,2.150537634
234.145,2.150537634
234.174,2.135874878
234.217,2.130987292
234.254,2.135874878
234.292,2.140762463
234.332,2.145650049
234.369,2.15542522
234.405,2.15542522
234.443,2.150537634
234.48,2.126099707
234.519,2.116324536
234.58,2.11143695
234.616,2.106549365
234.653,2.11143695
234.707,2.140762463
234.745,2.140762463
234.785,2.130987292
234.824,2.135874878
234.861,2.121212121
234.899,2.116324536
234.934,2.126099707
234.986,2.135874878
235.023,2.140762463
235.063,2.135874878
235.097,2.116324536
235.136,2.121212121
235.176,2.116324536
235.229,2.140762463
235.279,2.135874878
235.317,2.174975562
235.356,2.19941349
235.406,2.24340176
235.448,2.282502444
235.486,2.292277615
235.525,2.311827957
235.565,2.321603128
235.603,2.316715543
235.661,2.346041056
235.714,2.355816227
235.751,2.365591398
235.809,2.360703812
235.861,2.331378299
235.902,2.326490714
235.939,2.2971652
235.991,2.302052786
236.028,2.302052786
236.066,2.287390029
236.102,2.267839687
236.156,2.248289345
236.197,2.24340176
236.229,2.262952102
236.267,2.262952102
236.301,2.233626588
236.354,2.238514174
236.405,2.248289345
236.442,2.228739003
236.503,2.209188661
236.555,2.228739003
236.614,2.214076246
236.653,2.223851417
236.69,2.228739003
236.748,2.218963832
236.783,2.214076246
236.819,2.194525904
236.853,2.204301075
236.89,2.223851417
236.947,2.218963832
236.992,2.209188661
237.049,2.218963832
237.1,2.189638319
237.164,2.189638319
237.208,2.209188661
237.268,2.194525904
237.33,2.19941349
237.392,2.204301075
237.441,2.184750733
237.471,2.204301075
237.511,2.204301075
237.571,2.204301075
237.621,2.170087977
237.668,2.194525904
237.716,2.170087977
237.776,2.194525904
237.815,2.184750733
237.871,2.19941349
237.935,2.194525904
237.994,2.194525904
238.05,2.19941349
238.106,2.184750733
238.146,2.165200391
238.193,2.189638319
238.244,2.184750733
238.302,2.160312805
238.363,2.160312805
238.418,2.174975562
238.475,2.189638319
238.518,2.160312805
238.576,2.170087977
238.633,2.184750733
238.686,2.189638319
238.746,2.170087977
238.797,2.160312805
238.857,2.174975562
238.892,2.189638319
238.944,2.174975562
238.985,2.170087977
239.022,2.150537634
239.055,2.150537634
239.093,2.160312805
239.134,2.165200391
239.188,2.140762463
239.223,2.101661779
239.262,2.06744868
239.318,2.038123167
239.351,2.023460411
239.405,2.023460411
239.454,2.018572825
239.515,2.013685239
239.572,2.018572825
239.612,2.013685239
239.644,1.994134897
239.7,2.003910068
239.736,2.028347996
239.773,2.047898338
239.804,2.043010753
239.858,2.038123167
239.897,2.052785924
239.945,2.062561095
239.994,2.06744868
240.044,2.033235582
240.084,2.043010753
240.143,2.057673509
240.181,2.077223851
240.214,2.096774194
240.269,2.126099707
240.305,2.11143695
240.345,2.11143695
240.4,2.116324536
240.438,2.130987292
240.477,2.130987292
240.529,2.145650049
240.581,2.121212121
240.621,2.126099707
240.682,2.126099707
240.734,2.150537634
240.795,2.150537634
240.849,2.145650049
240.882,2.121212121
240.919,2.126099707
240.957,2.135874878
240.998,2.135874878
241.052,2.140762463
241.09,2.140762463
241.123,2.121212121
241.162,2.11143695
241.201,2.11143695
241.256,2.135874878
241.307,2.135874878
241.345,2.116324536
241.388,2.121212121
241.443,2.11143695
241.475,2.121212121
241.513,2.140762463
241.552,2.140762463
241.586,2.135874878
241.627,2.135874878
241.662,2.11143695
241.692,2.140762463
241.735,2.140762463
241.774,2.130987292
241.813,2.130987292
241.854,2.126099707
241.91,2.116324536
241.97,2.096774194
242.021,2.06744868
242.058,2.077223851
242.095,2.101661779
242.131,2.116324536
242.175,2.11143695
242.212,2.140762463
242.25,2.135874878
242.288,2.126099707
242.343,2.121212121
242.381,2.121212121
242.42,2.126099707
242.453,2.135874878
242.496,2.126099707
242.555,2.150537634
242.596,2.145650049
242.648,2.179863148
242.685,2.170087977
242.737,2.228739003
242.777,2.267839687
242.815,2.292277615
242.865,2.321603128
242.897,2.355816227
242.953,2.409579668
242.992,2.448680352
243.033,2.458455523
243.092,2.434017595
243.131,2.404692082
243.184,2.336265885
243.239,2.316715543
243.27,2.282502444
243.308,2.223851417
243.359,2.19941349
243.41,2.194525904
243.447,2.165200391
243.499,2.174975562
243.547,2.184750733
243.586,2.15542522
243.616,2.165200391
243.656,2.194525904
243.692,2.19941349
243.728,2.194525904
243.767,2.189638319
243.802,2.179863148
243.838,2.204301075
243.894,2.209188661
243.921,2.179863148
243.97,2.214076246
244.024,2.179863148
244.076,2.19941349
244.113,2.209188661
244.15,2.189638319
244.199,2.170087977
